"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Novel Design Approach to Implement Software Ecosystems for Territorial Monitoring","G. Zanfardino; A. Di Marco; M. Tucci","University of L’Aquila, Italy; University of L’Aquila, Italy; University of L’Aquila, Italy",2025 IEEE/ACM 13th International Workshop on Software Engineering for Systems-of-Systems and Software Ecosystems (SESoS),"27 Jun 2025","2025","","","1","8","This research introduces an approach for building open-source software ecosystems (SECO) aimed at territorial monitoring. At the core of this approach is the semantic integration of diverse and continuously expanding data sources, including satellite imagery and ground-based sensors. This integration delivers a cohesive and adaptable data stream that can inform territorial monitoring.The SECOs developed through the proposed approach enable the encoding of metrics to support several applications, aiming for the automated generation of key performance indicator (KPI) and persona-based insights and dashboards tailored for a wide range of stakeholders.To showcase our approach, we identified a use case in which air quality, temperature, and walkability are the quality of life (QoL) metrics used as KPIs. Applying software engineering principles and the proposed approach, the resulting SECO consists of a persona-based user interface and experience (UI/UX) supporting urban planners, public health officials, and citizens capable to integrate agent-based and predictive models with geographic information systems (GIS).","","979-8-3315-0229-4","10.1109/SESoS66601.2025.00006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11050780","Software Ecosystem;Software Engineering;Territorial Monitoring;Territorial Management;Persona-based Dashboarding;Quality of Life metrics;KPI Monitoring","Temperature sensors;Temperature measurement;Temperature distribution;Ecosystems;Key performance indicator;User interfaces;Streaming media;Monitoring;Software engineering;Geographic information systems","","1","","21","CCBYNCND","27 Jun 2025","3-3 May 2025","3-3 May 2025","IEEE","IEEE Conferences"
"Personalized learning recommendation system based on DeepSeek algorithm","R. Cao","National University of Singapore, Singapore","2025 IEEE 3rd International Conference on Sensors, Electronics and Computer Engineering (ICSECE)","2 Dec 2025","2025","","","1477","1481","In order to enhance the personalization and accuracy of learning content recommendation on online education platforms, a personalized learning recommendation system based on DeepSeek algorithm was developed. The system adopts the method of integrating student behavior logs, knowledge point structure and teaching content embedding, and adopts a multi-expert hybrid mechanism to achieve user portrait shaping, content semantic matching tasks and multistage recommendation decision-making process. In terms of data, EdNet large-scale education data set was selected for modeling and testing. The total number of samples was nearly 200,000, including multi-dimensional features such as questions, answer performance and knowledge point association. The experimental results show that the system performs better than the existing mainstream models in core indicators such as Precision@5, Recall@5 and AUC. Precision@5 achieved 0.836 and AUC reached 0.924, which proved that the recommendation system has high performance and stability. The research conclusion shows that DeepSeek algorithm can significantly enhance the modeling ability of education recommendation system for complex behavior characteristics and knowledge structure, and lay a solid technical path and verification foundation for large-scale personalized learning services.","","979-8-3315-0356-7","10.1109/ICSECE65727.2025.11257021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11257021","personalized recommendation;DeepSeek algorithm;smart education;semantic matching","Adaptation models;Solid modeling;Accuracy;Heuristic algorithms;Semantics;Stability analysis;Recommender systems;Thermal stability;Videos;Testing","","","","15","IEEE","2 Dec 2025","29-31 Aug. 2025","29-31 Aug. 2025","IEEE","IEEE Conferences"
"Semantic Communications Services within Generalist Operated Networks","Q. Lampin; L. -A. Dufrène; G. Larue","Orange Research, Meylan, France; Orange Research, Meylan, France; Orange Research, Meylan, France",2024 IEEE 25th International Workshop on Signal Processing Advances in Wireless Communications (SPAWC),"7 Oct 2024","2024","","","861","865","This paper addresses the challenge of integrating semantic communication principles into operated networks, traditionally optimized based on network-centric metrics rather than application-specific needs. Operated networks strongly adhere to the principle of ""separation of concerns"", which emphasizes a clear distinction between network operation and application. Despite the initial perceived incompatibility between semantic communication and the principles of operated networks, this paper provides solutions to reconcile them. The foundations of these solutions include the adoption of non-arbitrary semantic representations as a standard encoding for communications, the establishment of a standard interface between the application and network, and a dedicated network control plane. These enable the application to describe the data typology and the nature of the task, and to agree upon a transmission scheme tailored to the supported task. Through three scenarios involving an application transmitting text representations, we illustrate the implementation of the proposal and demonstrate the potential of the approach.","1948-3252","979-8-3503-9318-7","10.1109/SPAWC60668.2024.10693977","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10693977","Semantic Communications;Operated Networks","Wireless communication;Measurement;Conferences;Signal processing;Encoding;Proposals;Standards","","3","","10","IEEE","7 Oct 2024","10-13 Sept. 2024","10-13 Sept. 2024","IEEE","IEEE Conferences"
"Generating Diverse Image Variations With Diffusion Models by Combining Intra-Image Self-Attention and Decoupled Cross-Attention","D. Jeong; D. Kang; J. Park; J. Paik","Department of Image, Chung-Ang University, Seoul, South Korea; Department of Image, Chung-Ang University, Seoul, South Korea; Department of Artificial Intelligence, Chung-Ang University, Seoul, South Korea; Department of Image, Chung-Ang University, Seoul, South Korea",IEEE Access,"17 Dec 2024","2024","12","","186454","186465","In this paper, we present a novel integration of Decoupled Cross-Attention and Intra-Image Self-Attention within a diffusion model framework to generate diverse and coherent image variations. Our approach leverages the Decoupled Cross-Attention mechanism from IP-Adapter to align the input image more closely with its textual description, while Intra-Image Self-Attention operates on latent representations extracted through Denoising Diffusion Implicit Models inversion to capture fine-grained dependencies within the image. By utilizing noise interpolation in the diffusion process, we effectively blend the influences of both attention mechanisms, allowing for precise control over global and local features. This integration significantly improves both the semantic fidelity and visual diversity of generated images, making it highly suitable for applications that require detailed and contextually rich image synthesis. Through a three-step process—latent extraction, attention refinement, and noise interpolation—our method demonstrates superior performance compared to traditional models, consistently producing image variations that are visually appealing and aligned with input prompts. Our experiments show that the proposed method significantly outperforms traditional models in generating nuanced image variations, proving its effectiveness and potential for enhancing creative industries and personalized media production.","2169-3536","","10.1109/ACCESS.2024.3477734","Institute of Information & Communications Technology Planning & Evaluation (IITP); Korean Government (MSIT) (Artificial Intelligence Graduate School Program, Chung-Ang University)(grant numbers:2021-0-01341); Korea Research Institute for Defense Technology Planning and Advancement through the Defense Innovation Vanguard Enterprise Project; Defense Acquisition Program Administration(grant numbers:R230106); Field-Oriented Technology Development Project for Customs Administration through the National Research Foundation of Korea (NRF); Ministry of Science & ICT and Korea Customs Service(grant numbers:2021M3I1A1097911); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10713367","Diffusion models;intra-image self-attention;image variations;semantic preservation;realistic image adaptations","Noise measurement;Interpolation;Diffusion models;Attention mechanisms;Visualization;Coherence;Semantics;Diffusion processes;Image synthesis;Text to image","","2","","48","CCBYNCND","10 Oct 2024","2024","","IEEE","IEEE Journals"
"Research on Intelligent Matching Model Between Employees and Positions Based on Python Big Data Analysis","Q. Shen","Shanghai Technical Institute of Electronics & Information, Shanghai, China","2022 IEEE 4th Eurasia Conference on IOT, Communication and Engineering (ECICE)","20 Feb 2023","2022","","","386","390","In order to improve the efficiency and accuracy of human resource management by big data technology, support vector machines are used to complete job matching. The element sample for the employee indicator is sparsely represented to obtain the matrix. The sample is binary classification by a support vector machine to judge the matching degree of employees to positions. Finally, the random transformation function is introduced to achieve dynamic recommendations in the big data environment. The experimental results show that the algorithm has high job matching accuracy, high dynamic recommendation efficiency, and batch recommendation.","","978-1-6654-8208-0","10.1109/ECICE55674.2022.10042840","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10042840","Big Data;Employees;Position;Intelligent Matching","Support vector machines;Analytical models;Heuristic algorithms;Big Data;Data models;Classification algorithms;Human resource management","","1","","16","IEEE","20 Feb 2023","28-30 Oct. 2022","28-30 Oct. 2022","IEEE","IEEE Conferences"
"UNA: Improving Automated PL-NL System by A Unified Neural Architecture","D. Yuan; T. Zhang; H. Jiang","School of Computer Science and Engineering, Macau University of Science and Technology,, Macao, China; School of Computer Science and Engineering, Macau University of Science and Technology,, Macao, China; School of Software, Dalian University of Technology, Dalian, China",IEEE Transactions on Reliability,"5 Sep 2025","2025","74","3","3585","3599","With the extensive application of artificial intelligence (AI) technologies, automated programming language-natural language (PL-NL) systems have gained significant attention, driving a series of related tasks served for developers and users, such as code search and summarization. Currently, mainstream PL-NL systems regard PL-NL as bimodal data and utilize two individual neural architectures (e.g., recurrent neural network) to learn the representation of PL-NL and build their semantic relations, improving the effects of these tasks. However, there exist two issues that limit the ability of these service systems in representation learning: first, large vocabularies cause data sparsity problems and limit the learning ability of neural architectures; second, there is not always a one-to-one correspondence between source code and natural language. To address these two issues, in this article, we introduce the unified neural architecture (UNA) by building a unified vocabulary (Uni-Vocab) at the subword level, to provide high-quality PL-NL services. In the Uni-Vocab, we build a unified modal encoding for PL-NL, which allows us to effectively control the vocabulary size and solve the data sparsity problem. Afterward, our built UNA can learn the unified contextual representation of PL-NL, which helps build their unified semantic relations. To validate the effectiveness of the proposed UNA, we perform experiments on code search and code summarization, which are two PL-NL tasks for developers and users. Experimental results demonstrate UNA can obtain noteworthy performance improvement. In detail, the baseline approaches in these two tasks get improvements by up to 36.09% and 18.02% in terms of mean reciprocal rank and bilingual evaluation understudy, respectively.","1558-1721","","10.1109/TR.2025.3541087","Fundo para o Desenvolvimento das Ciências e da Tecnologia(grant numbers:0161/2023/RIA3); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10909995","Artificial intelligence;representation learning;unified neural architecture (UNA);unified vocabulary (Uni-Vocab)","Vocabulary;Source coding;Natural languages;Codes;Computer architecture;Neural networks;Semantics;Entropy;Artificial intelligence;Unified messaging","","","","64","IEEE","4 Mar 2025","Sept. 2025","","IEEE","IEEE Journals"
"Unsupervised Item-Related Recommendation Method Combining BERT and Collaborative Filtering","J. Yu; J. Shi; M. Zhou; W. Liu; Y. Chen; F. Xiong","Center of Product and Technology, DataGrand Inc., Shanghai, China; Center of Product and Technology, DataGrand Inc., Shanghai, China; Center of Product and Technology, DataGrand Inc., Shanghai, China; Center of Product and Technology, DataGrand Inc., Shanghai, China; Center of Product and Technology, DataGrand Inc., Shanghai, China; Center of Product and Technology, DataGrand Inc., Shanghai, China",2022 10th International Conference on Intelligent Computing and Wireless Optical Communications (ICWOC),"4 Jul 2022","2022","","","79","86","Item-related recommendation is widely used in e-commerce, news, video, and other business scenarios, but there are problems such as sparse data, a large amount of implicit feedback data, limited sample annotation, cold start of items, poor serendipity, insufficient real-time performance, and the recommendation effect needs to be continuously improved. An unsupervised recommendation method is proposed. The method included four recall strategies. The first was to use the search engine and BM25 for real-time text matching recommendation about multi fields, and the second was to combine pre-trained language model BERT and ANN algorithm for real-time semantic matching recommendation about multi fields, and the third was to calculate the similarity by reducing the influence of popular items and active users to optimize the item-based collaborative filtering recommendation algorithm, and the fourth was to introduce the heat index based on Wilson Confidence Intervals to assist the recommendation ranking. Finally, the four recall results were merged and sorted to generate the final recommendation result. Through multiple sets of comparative experiments by the AlB test in the online recommendation system, it is shown that the proposed unsupervised recommendation method is superior to the baseline method in multiple indicators and can effectively improve the recommendation effect and user satisfaction.","","978-1-6654-7153-4","10.1109/ICWOC55996.2022.9809848","Shanghai Rising-Star Program(grant numbers:21QB1400100); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9809848","text semantic matching;BERT;collaborative filtering;recommender system;item-related recommendation","Wireless communication;Annotations;Collaborative filtering;Bit error rate;Semantics;Subspace constraints;Search engines","","1","","39","IEEE","4 Jul 2022","10-12 June 2022","10-12 June 2022","IEEE","IEEE Conferences"
"Enhancing Stability in Training Conditional Generative Adversarial Networks via Selective Data Matching","K. Kong; K. Kim; S. -J. Kang","Department of Electrical and Electronics Engineering, Pusan National University, Busan, Republic of Korea; NHN Cloud, Seongnam-si, Republic of Korea; Department of Electronic Engineering, Sogang University, Seoul, Republic of Korea",IEEE Access,"5 Sep 2024","2024","12","","119647","119659","Conditional generative adversarial networks (cGANs) have demonstrated remarkable success due to their class-wise controllability and superior quality for complex generation tasks. Typical cGANs solve the joint distribution matching problem by decomposing two easier sub-problems: marginal matching and conditional matching. In this paper, we proposes a simple but effective training methodology, selective focusing learning, which enforces the discriminator and generator to learn easy samples of each class rapidly while maintaining diversity. Our key idea is to selectively apply conditional and joint matching for the data in each mini-batch.Specifically, we first select the samples with the highest scores when sorted using the conditional term of the discriminator outputs (real and generated samples). Then we optimize the model using the selected samples with only conditional matching and the other samples with joint matching. From our toy experiments, we found that it is the best to apply only conditional matching to certain samples due to the content-aware optimization of the discriminator. We conducted experiments on ImageNet ( $64 \times 64$  and  $128 \times 128$ ), CIFAR-10, CIFAR-100 datasets, and Mixture of Gaussian, noisy label settings to demonstrate that the proposed method can substantially (up to 35.18% in terms of FID) improve all indicators with 10 independent trials. Code is available at https://github.com/pnu-cvsp/Enhancing-Stability-in-Training-Conditional-GAN-via-Selective-Data-Matching.","2169-3536","","10.1109/ACCESS.2024.3439561","National Research Foundation of Korea (NRF); Korean Government through the Ministry of Science and ICT (MSIT), South Korea(grant numbers:RS-2024-00414230); National Supercomputing Center with Supercomputing Resources, including Technical Support(grant numbers:KSC-2023-CRE-0444); MSIT under the Information Technology Research Center (ITRC) Support Program supervised by the Institute for Information Communications Technology Planning Evaluation (IITP)(grant numbers:IITP-2024-RS-2023-00260091); NRF; Ministry of Education(grant numbers:2020R1A6A3A01098940,2021R1I1A1A01051225); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10623662","Conditional GAN;content optimization;distribution matching;diversity;prioritization","Training;Generators;Generative adversarial networks;Optimization;Toy manufacturing industry;Vectors;Controllability;Condition monitoring","","","","70","CCBYNCND","6 Aug 2024","2024","","IEEE","IEEE Journals"
"Data Analysis of Abnormal Harmonic of Offshore Wind Farm","Z. Yang; Y. Wen; S. Ye; Q. Guo; L. Zhao","Guodian Power Zhejiang Zhoushan, Offshore Wind Power Development Co., Ltd, Ningbo, China; Guodian Power Zhejiang Zhoushan, Offshore Wind Power Development Co., Ltd, Ningbo, China; Guodian Power Zhejiang Zhoushan, Offshore Wind Power Development Co., Ltd, Ningbo, China; Guodian Power Zhejiang Zhoushan, Offshore Wind Power Development Co., Ltd, Ningbo, China; State Grid Smart Grid Research Institute Co., Ltd, Beijing, China","2023 IEEE 2nd International Conference on Electrical Engineering, Big Data and Algorithms (EEBDA)","10 Apr 2023","2023","","","307","312","Based on online monitoring data, the harmonic problem of the offshore wind farm is analyzed and studied. Firstly, the operation state of the wind farm and the harmonic emission level of the wind turbine are analyzed. Then, according to the daily statistical data of wind farm harmonics, histogram analysis and quantification of statistical indicators such as skewness and kurtosis are carried out to grasp the statistical data distribution characteristics of wind farm harmonic current. Finally, based on the minute-level data of typical days of harmonic problems, the correlation analysis between the harmonic data and the wind farm operation state is carried out to clarify the corresponding relationship between the harmonic anomaly and the wind farm operation state, which provides new ideas and directions for harmonic management.","","978-1-6654-6253-2","10.1109/EEBDA56825.2023.10090525","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10090525","offshore wind farm;harmonics;monitoring data;operation states;association analysis","Histograms;Reactive power;Correlation;Wind speed;Wind farms;Power system harmonics;Wind power generation","","1","","20","IEEE","10 Apr 2023","24-26 Feb. 2023","24-26 Feb. 2023","IEEE","IEEE Conferences"
"Semantic Distance Adversarial Learning for Text-to-Image Synthesis","B. Yuan; Y. Sheng; B. -K. Bao; Y. -P. P. Chen; C. Xu","College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; La Trobe University, Melbourne, VIC, Australia; University of Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Multimedia,"18 Jan 2024","2024","26","","1255","1266","Text-to-Image (T2I) synthesis is a cross-modality task that requires a text description as input to generate a realistic and semantically consistent image. To guarantee semantic consistency, previous studies regenerate text descriptions from synthetic images and align them with the given descriptions. However, the existing redescription modules lack explicit modeling of their training objectives, which is crucial for reliable measurement of semantic distance between redescriptions and given text inputs. Consequently, the aligned text redescriptions suffer from training bias caused by the emergence of adversarial image samples, unseen semantics, and mistaken contents from low-quality synthesized images. To this end, we propose a SEMantic distance Adversarial learning (SEMA) framework for Text-to-Image synthesis which strengthens semantic consistency from two aspects: 1) We introduce adversarial learning between the image generator and the text redescription module to mutually promote or demote the quality of generated image or text instances. This learning model ensures accurate redescription of image contents, thus diminishing the generation of adversarial image samples. 2) We introduce two-fold semantic distance discrimination (SEM distance) to characterize semantic relevance between matching text or image pairs. The unseen semantics and mistaken contents will be penalized with a large SEM distance. The proposed discrimination method also simplifies the model training process with no need to optimize multiple discriminators. Experimental results on CUB Birds 200 and MS-COCO datasets show that the proposed model outperforms the state-of-the-art methods.","1941-0077","","10.1109/TMM.2023.3278992","National Key Research and Development Project(grant numbers:2020AAA0106200); National Natural Science Foundation of China(grant numbers:61936005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10132043","Text-to-image synthesis;adversarial learning;cycle consistency","Semantics;Generators;Training;Adversarial machine learning;Feature extraction;Generative adversarial networks;Birds","","11","","62","IEEE","23 May 2023","2024","","IEEE","IEEE Journals"
"Adversarial Multimodal Contrastive Learning for Robust Industrial Fault Diagnosis","R. Cai; K. Zhang; H. Tai; Y. Zhou; Y. Ding; C. Zhou; Y. Liu","Institute of Cyber-Systems and Control, Zhejiang University, Hangzhou, China; Huzhou Institute of Zhejiang University, Huzhou, China; Institute of Cyber-Systems and Control, Zhejiang University, Hangzhou, China; School of Automation, China University of Geosciences, Wuhan, China; Institute of Cyber-Systems and Control, Zhejiang University, Hangzhou, China; Institute of Cyber-Systems and Control, Zhejiang University, Hangzhou, China; Institute of Cyber-Systems and Control, Zhejiang University, Hangzhou, China",IEEE Transactions on Instrumentation and Measurement,"29 Sep 2025","2025","74","","1","12","Fault diagnosis (FD) techniques leveraging self-supervised contrastive learning (SSCL) have demonstrated significant potential in industrial scenarios due to their reduced dependence on manually annotated data. However, the existing SSCL algorithms primarily focus on establishing complex similarity relationships among unimodal augmented views. These unimodal SSCL approaches are particularly vulnerable to learning shallow, domain-dependent spurious features in the training data rather than more intrinsic and essential features. Consequently, such spurious features may cause the algorithm failure when encountering distribution shift issues resulting from environmental perturbations or changes in working conditions. To address this challenge, we propose adversarial multimodal contrastive learning (AMMCL), a novel approach designed to extract robust and generalizable multimodal representations from time series and their corresponding spectrograms. AMMCL utilizes intermodal contrastive learning and adversarial training strategy to align modal-invariant features from both elementwise and setwise perspectives. These essential features are beneficial for intradomain and cross-domain FD tasks. Furthermore, a slice segmentation processing (SSP) method based on dominant frequency is employed to enhance model’s ability to recognize varying patterns within time series. AMMCL is first evaluated on intradomain and cross-domain FD tasks using the Gearbox and XJTU-SY datasets, where it outperforms nine existing FD algorithms in terms of performance. Additionally, AMMCL is compared with ten other valve stiction detection algorithms on International Stiction Database (ISDB) dataset, successfully identifying the most loop states (23 out of 26). Finally, the trained AMMCL model on the ISDB dataset is implemented in actual industrial valve detection, demonstrating the feasibility and practicality of AMMCL in real industrial scenarios.","1557-9662","","10.1109/TIM.2025.3608323","Key Research and Development Project of Zhejiang Province(grant numbers:2024C01172); Young Scientists Fund of National Natural Science Foundation of China(grant numbers:62503419); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11169478","Adversarial training;cross-domain experiments;fault diagnosis (FD);multimodal contrastive learning;time series","Feature extraction;Time series analysis;Contrastive learning;Training;Data mining;Spectrogram;Fault diagnosis;Adaptation models;Sensors;Time-frequency analysis","","2","","41","IEEE","18 Sep 2025","2025","","IEEE","IEEE Journals"
"Secure Multi-keyword Fuzzy Searches With Enhanced Service Quality in Cloud Computing","Q. Liu; Y. Peng; J. Wu; T. Wang; G. Wang","College of Computer Science and Electronic Engineering, Hunan University, Changsha, China; College of Computer Science and Electronic Engineering, Hunan University, Changsha, China; Department of Computer and Information Sciences, Temple University, Philadelphia, PA, USA; Artificial Intelligence and Future Networks, Beijing Normal University and UIC, Zhuhai, China; School of Computer Science and Cyber Engineering, Guangzhou University, Guangzhou, China",IEEE Transactions on Network and Service Management,"10 Jun 2021","2021","18","2","2046","2062","With the ever-increasing amount of data resided in a cloud, how to provide users with secure and practical query services has become the key to improve the quality of cloud services. Fuzzy searchable encryption (FSE) is identified as one of the most promising approaches for enabling secure query services, since it allows searching encrypted data by using keywords with spelling errors. However, existing FSE schemes are far from the practical use for the following reasons: (1) Inflexibility. It is hard for them to simultaneously support AND and OR semantics in a multi-keyword query. (2) Inefficiency. They require sequentially scanning a whole dataset to find matched files, and thus are difficult to apply to a large-scale dataset. (3) Limited robustness. It is difficult for them to resist the linear analysis attack in the known-background model. To fix the above problems, this article proposes matrix-based multi-keyword fuzzy search (M2FS) schemes, which support approximate keyword matching by exploiting the indecomposable property of primes. Specifically, we first present a basic scheme, called M2FS-B, where multiple keywords in a query or a file are constructed as prime-related matrices such that the result of matrix multiplication can be employed to determine the level of matching for different query semantics. Then, we construct an advanced scheme, named M2FS-E, which builds a searchable index as a keyword balanced binary (KBB) tree for dynamic and parallel searches, while adding random noises into a query matrix for enhanced robustness. Extensive analyses and experiments demonstrate the validity of our M2FS schemes.","1932-4537","","10.1109/TNSM.2020.3045467","National Natural Science Foundation of China(grant numbers:61572181,61632009,61872130,61872133); Natural Science Foundation of Guangdong Province(grant numbers:2017A030308006); Division of Computer and Network Systems(grant numbers:1564128,1629746,1651947,1757533,1824440,1828363); CERNET Innovation Project(grant numbers:NGII20190409); Natural Science Foundation ofHunan Province(grant numbers:2020JJ3015); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9296789","Cloud computing;secure query services;fuzzy searchable encryption;multi-semantic query;parallel search","Indexes;Servers;Cloud computing;Robustness;Semantics;Encryption;Search problems","","67","","38","IEEE","17 Dec 2020","June 2021","","IEEE","IEEE Journals"
"From 3D Nameplate to Ledger Key: A Lightweight Approach for Substation Equipment ""Same-Type-Different-ID"" Accurate Association","Y. Chen; Z. Shen; H. Liu; G. Hong","Department of Operations and Maintenance, NARI Group Corporation/State Grid Electric Power Research Institute, Nanjing, China; Department of Operations and Maintenance, NARI Group Corporation/State Grid Electric Power Research Institute, Nanjing, China; Department of Operations and Maintenance, NARI Group Corporation/State Grid Electric Power Research Institute, Nanjing, China; Department of Operations and Maintenance, NARI Group Corporation/State Grid Electric Power Research Institute, Nanjing, China",2025 9th International Conference on Smart Grid and Smart Cities (ICSGSC),"21 Dec 2025","2025","","","533","538","To tackle the ""same-type, different-ID"" puzzle and missing serial data in automatic 3-D-model-to-ledger linking for substation assets, we present an pipeline that couples nameplate reading with semantic matching. First, PP-OCRv5 detects, dewarps and recognizes characters from high-resolution nameplate textures on 3-D equipment shells. Then, paraphrase-multilingual-MiniLM embeds both recognized text and ledger records into a shared vector space for similarity ranking. To counter power-specific noise such as scrambled word order, synonymous abbreviations and mis-printed numbers, we boost number weight, maintain an in-domain synonym dictionary with shape-based error correction, and encode segments in an order-invariant manner. Cross-validation on 459 ledger entries shows 86.1 % hit-rate, robust to order shifts, functional aliases, multi-phase splits and OCR typos, enabling direct binding of 3-D models to ledger primary keys and offering a low-maintenance, high-efficiency solution for digital operation & maintenance of power-grid equipment.","2768-0088","979-8-3315-6846-7","10.1109/ICSGSC68313.2025.11288333","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11288333","power-grid equipment;digital operation & maintenance;3-D identification;semantic matching","Solid modeling;Three-dimensional displays;Substations;Accuracy;Dictionaries;Semantics;Noise;Optical character recognition;Vectors;Maintenance","","","","19","IEEE","21 Dec 2025","1-3 Nov. 2025","1-3 Nov. 2025","IEEE","IEEE Conferences"
"RIDA: Cross-App Record and Replay for Android","J. Liang; S. Wang; X. Deng; Y. Liu","Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen, China; Research Institute of Trustworthy Autonomous Systems, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen, China; Department of Computer Science and Engineering, Southern University of Science and Technology, Shenzhen, China","2023 IEEE Conference on Software Testing, Verification and Validation (ICST)","26 May 2023","2023","","","246","257","The number of Android apps keeps increasing in recent years. Despite the fact that there exist apps for various kinds of purposes, apps that share similar functionalities with existing ones are still emerging on the market. To reduce the effort in testing such apps, previous research has proposed approaches for migrating test scripts across similar apps. However, such test reuse techniques require existing test suites for migrating, which hinders their practical use in commercial app development. Unlike script-based GUI testing, record-and-replay techniques are more convenient for human testers who are unfamiliar with programming. In this paper, we propose a new testing technique, RIDA, that records interaction sequences on one app (source app) and replays them on another app (target app) with similar functionalities. Such cross-app record-and-replay is challenging. First, there are no clear mappings between the recorded sequences on source apps and the sequences required to be performed on the target apps. Second, reliable indicators of widgets’ functionalities are not always available from the recorded sequences, which limits the effectiveness of event matching between source and target apps. To address the challenges, we design an on-the-fly searching algorithm for finding target widgets during cross-app replay and leverage multiple semantic descriptors together with image captioning techniques to infer the functionalities of widgets. We have implemented RIDA and evaluated it using both controlled and in-the-wild experiments. The results show that RIDA can effectively perform cross-app record-and-replay and outperform baseline methods in terms of the number of completely- and partially- replayed events.","2159-4848","978-1-6654-5666-1","10.1109/ICST57152.2023.00031","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10132298","Android testing;cross-app record-and-replay;semantic matching;image captioning","Software testing;Semantics;Programming;Reliability;Graphical user interfaces","","4","","72","IEEE","26 May 2023","16-20 April 2023","16-20 April 2023","IEEE","IEEE Conferences"
"Efficient Multi-Query Oriented Continuous Subgraph Matching","Z. Ma; J. Yang; X. Zhou; G. Xiao; J. Wang; L. Yang; K. Li; X. Lin","School of Artificial Intelligence, Hebei University of Technology, China; Cyberspace Institute of Advanced Technology, Guangzhou University, China; College of Computer Science and Electronic Engineering, Hunan University, China; College of Computer Science and Electronic Engineering, Hunan University, China; College of Computer Science and Electronic Engineering, Hunan University, China; School of Artificial Intelligence, Hebei University of Technology, China; College of Computer Science and Electronic Engineering, Hunan University, China; Antai College of Economics and Management, Shanghai Jiao Tong University, China",2024 IEEE 40th International Conference on Data Engineering (ICDE),"23 Jul 2024","2024","","","3230","3243","Continuous subgraph matching (CSM) is a critical task for analyzing dynamic graphs and has a wide range of applications, such as merchant fraud detection, cyber-attack hunting, and rumor detection. Although many efficient CSM algorithms have been recently proposed, they are mainly designed to process a single query. However, in some application scenarios, multi-query oriented continuous subgraph matching (MQCSM) may be of more interest. To our knowledge, the two existing solutions to MQCSM are outdated due to unsatisfactory performance. In this paper, we propose MQ-Match, an efficient approach to MQCSM. First, we design a compact yet effective index structure CCG, which maintains the local matching result of vertices in the data graph using a directed graph. The directed edges in CCG can be utilized as an effective pruning rule for the subsequent incremental matching algorithm when expanding a partial match. Then, we develop a computation sharing incremental matching algorithm. In specific, a set of matching trees is constructed based on the depth-first search trees of the query graphs. By utilizing CCG, we conduct subgraph matching for the matching tree to collect the incremental matches for the query graphs, where the common structures of query graphs are matched only once. Extensive experiments show that MQ-Match can achieve 3.1x-7071.4x speedup over the competitors, and consumes much less memory under the majority of the experiment settings.","2375-026X","979-8-3503-1715-2","10.1109/ICDE60146.2024.00250","NSFC(grant numbers:62172146,U23A20317,62376088,62321003,62172157); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10597824","subgraph matching;Streaming Graph;multi-query","Heuristic algorithms;Memory management;Directed graphs;Data engineering;Fraud;Computational efficiency;Indexes","","3","","53","IEEE","23 Jul 2024","13-16 May 2024","13-16 May 2024","IEEE","IEEE Conferences"
